treat;selection;outcome
1;0;0
1;1;1.825628944
0;1;2.397895273
1;1;0.877839545
1;1;2.014903021
0;1;2.104134154
0;1;2.48490665
1;1;3.005301725
1;0;0
1;0;0
0;0;0
0;0;0
1;1;1.791759469
0;0;0
1;1;2.197224577
1;0;0
0;1;1.667706821
0;0;0
1;1;1.871802177
1;1;2.602689685
1;0;0
0;1;3.020912572
1;0;0
0;1;1.871802177
1;0;0
1;1;1.945910149
0;0;0
1;1;2.302585093
1;1;1.638996715
1;1;1.791759469
1;0;0
1;1;2.140066163
1;0;0
0;0;0
0;1;1.821318271
1;1;2.302585093
1;1;1.945910149
1;1;2.109000344
0;0;0
1;0;0
0;0;0
1;1;1.871802177
1;1;2.564949357
1;1;2.260598602
0;1;2.197224577
1;1;2.302585093
1;1;2.302585093
1;0;0
0;1;2.197224577
0;1;2.117459609
1;1;2.708050201
1;0;0
0;1;1.945635617
1;0;0
0;1;1.945910149
1;0;0
0;1;1.950897691
0;0;0
1;1;1.704748092
1;1;2.225624052
0;1;2.091092159
1;0;0
1;1;2.261763098
0;1;2.397895273
1;0;0
0;1;1.871802177
0;1;1.71978597
1;0;0
1;1;2.041220329
1;0;0
1;0;0
0;1;1.658228077
0;0;0
1;1;1.70837786
1;0;0
1;0;0
0;1;1.731655545
1;1;2.302585093
1;0;0
0;0;0
0;1;2.123893304
0;1;2.397221645
1;0;0
1;1;1.638996715
1;0;0
1;0;0
0;1;2.197224577
1;0;0
1;1;2.079441542
0;1;1.658228077
0;1;2.525728644
0;1;2.079441542
1;1;2.376764491
0;0;0
1;0;0
0;1;1.625967214
1;1;1.714798428
1;1;2.014903021
0;1;2.188332193
1;0;0
0;1;1.340104979
1;0;0
1;1;2.277267285
1;0;0
0;0;0
0;1;2.788092909
1;1;2.014903021
1;1;2.140066163
0;0;0
1;0;0
0;0;0
0;1;1.704748092
0;1;2.48490665
0;1;1.638996715
0;0;0
0;1;1.871802177
1;1;2.047692843
0;0;0
1;0;0
0;1;0
0;1;1.638996715
1;0;0
1;1;1.766441661
1;1;2.107786015
1;0;0
0;1;2.197224577
1;1;1.791759469
1;0;0
1;0;0
0;1;2.302585093
1;1;2.368724895
0;1;1.742339251
0;0;0
1;1;1.969905655
1;0;0
1;1;1.609437912
1;0;0
1;0;0
0;0;0
1;1;1.840549633
0;1;1.791759469
0;0;0
1;0;0
0;1;2.695627681
1;1;2.079441542
1;1;2.198335072
0;0;0
1;0;0
0;0;0
1;1;2.197224577
0;1;2.140066163
1;1;2.079441542
1;0;0
1;1;1.753308283
1;0;0
0;1;2.241772954
1;1;1.832581464
0;1;2.036881927
1;1;2.120263536
1;0;0
0;0;0
1;1;2.374905755
0;0;0
0;0;0
1;0;0
0;1;2.302585093
1;0;0
1;1;1.871802177
1;1;2.079441542
1;1;2.516082267
1;0;0
1;1;1.686398954
1;1;1.816452082
0;1;1.559046467
0;1;1.840549633
1;1;2.079441542
1;0;0
0;1;2.177772982
1;1;2.567375562
1;1;2.48490665
1;1;2.140066163
0;0;0
1;1;2.1102132
1;1;1.945910149
0;0;0
0;1;0.559615788
1;0;0
0;1;1.925707442
0;1;2.674148649
1;1;1.902107526
1;0;0
0;1;-0.15415068
0;1;1.945910149
0;0;0
0;1;2.014903021
1;1;1.746139793
1;1;2.079441542
1;1;2.079441542
1;1;1.960094784
1;0;0
0;1;1.427116356
1;1;1.894616855
1;1;1.791759469
0;0;0
1;0;0
0;0;0
0;1;2.079441542
1;0;0
1;1;2.197224577
1;1;2.079441542
1;1;2.564949357
1;1;1.887069649
1;1;2.140066163
1;0;0
1;0;0
0;0;0
1;1;1.731655545
0;1;1.871802177
0;1;1.667567048
1;0;0
1;1;1.794130277
0;0;0
1;0;0
0;1;2.397895273
1;1;1.893195606
1;0;0
0;1;2.028148247
1;0;0
0;1;2.564949357
0;0;0
1;0;0
1;1;1.871802177
1;1;2.1690537
1;0;0
1;1;2.140066163
1;0;0
1;1;2.014903021
1;0;0
1;0;0
0;0;0
1;0;0
1;0;0
0;1;1.362577835
0;0;0
0;0;0
0;1;1.638996715
1;0;0
1;1;2.674148649
1;0;0
0;0;0
0;0;0
0;0;0
1;0;0
1;1;1.987874348
1;1;2.014903021
1;0;0
0;1;1.791759469
1;1;2.079441542
1;0;0
1;0;0
0;1;1.791759469
0;1;1.871802177
1;1;1.731655545
1;1;1.638996715
1;1;1.638996715
1;1;1.310582539
0;1;1.757857918
1;1;1.638996715
1;1;1.871802177
0;0;0
0;1;2.238046572
0;1;1.871802177
0;0;0
1;1;1.968619573
1;1;2.014903021
0;1;1.669801062
1;1;1.658228077
1;1;1.832581464
1;1;2.014903021
0;1;1.987874348
0;0;0
1;1;2.120263536
1;0;0
0;1;1.832581464
1;0;0
0;1;1.871802177
1;1;1.704748092
0;1;1.945910149
0;0;0
0;0;0
1;1;2.079441542
0;1;1.93874166
0;0;0
0;0;0
1;0;0
1;0;0
0;1;2.013568798
1;1;2.143728613
0;1;2.708050201
0;1;2.343407088
1;0;0
0;1;2.442347035
1;0;0
1;0;0
0;1;2.079441542
1;1;2.213753879
1;0;0
1;0;0
0;0;0
0;1;0.336472237
1;1;1.749199855
1;1;2.224623552
1;1;1.749199855
1;1;2.014903021
1;1;2.140066163
0;0;0
0;1;2.48490665
1;0;0
1;0;0
0;1;2.066862759
0;1;1.855148236
0;1;1.816452082
1;0;0
1;0;0
1;1;2.034705648
1;1;2.525728644
0;1;1.945910149
1;1;2.219203484
0;1;2.351375257
1;1;2.302585093
0;1;1.704748092
1;1;2.197224577
0;0;0
0;0;0
0;1;1.667706821
1;0;0
1;1;2.302585093
1;1;2.014903021
0;1;2.302585093
0;1;1.139434283
0;1;2.197224577
1;0;0
1;1;2.140066163
0;0;0
1;0;0
1;1;1.714798428
0;1;2.047692843
1;1;2.079441542
1;1;1.427116356
1;0;0
1;1;3.537329556
1;1;2.240709689
1;1;2.171336806
0;0;0
1;0;0
0;1;2.079441542
1;1;2.602689685
1;0;0
1;0;0
0;1;1.923335827
1;1;1.791759469
1;1;2.014903021
0;0;0
0;1;0
1;1;1.638996715
1;1;2.138889
1;1;2.302585093
0;0;0
1;0;0
1;1;1.871802177
1;0;0
1;0;0
1;0;0
1;0;0
1;0;0
1;1;2.118662255
1;1;1.704748092
0;1;2.140066163
1;0;0
1;0;0
1;1;2.048982334
0;1;1.040276712
0;1;1.945910149
1;1;1.981001469
1;1;2.156402583
0;1;2.047692843
0;0;0
1;0;0
0;1;1.871802177
0;1;1.840549633
0;0;0
0;0;0
0;1;2.197224577
0;1;1.871802177
1;1;3.044522438
1;0;0
0;1;2.708050201
1;1;1.638996715
0;1;1.791759469
1;1;2.014903021
1;0;0
0;1;1.832581464
1;0;0
1;1;2.140066163
0;1;2.208274414
0;1;2.079441542
0;0;0
0;1;2.1102132
1;0;0
1;1;1.848618463
1;1;1.832581464
1;0;0
0;1;1.798404012
1;1;2.474757078
1;1;2.140066163
1;1;1.791759469
0;1;1.469877656
0;1;2.251291799
1;0;0
0;1;1.704748092
0;1;1.609437912
1;1;3.258096538
1;1;-0.810930216
0;1;1.791759469
1;1;1.647947767
1;0;0
1;0;0
1;1;1.139434283
0;1;1.740466175
0;0;0
1;1;0.75612198
1;0;0
0;1;1.638996715
1;0;0
0;1;1.974081026
1;0;0
1;1;2.079441542
1;1;2.224623552
0;0;0
1;1;1.945910149
0;1;1.985210325
1;0;0
1;1;1.894616855
1;1;1.871802177
0;0;0
1;0;0
0;0;0
0;0;0
1;1;1.91102289
0;0;0
1;1;1.945910149
0;1;1.832581464
1;0;0
0;1;2.140066163
1;1;2.047692843
1;1;2.277267285
1;1;1.247470201
0;1;1.638996715
1;1;1.791759469
1;1;2.140066163
1;1;1.824549292
0;1;1.704748092
1;1;1.749199855
1;0;0
1;0;0
0;1;2.985260974
0;1;2.014903021
1;0;0
1;1;2.223311912
0;1;1.791759469
0;0;0
1;0;0
0;0;0
1;1;2.602689685
0;0;0
1;1;2.157135888
0;1;2.197224577
1;0;0
0;1;2.134166441
1;0;0
0;1;2.1690537
0;1;3.218875825
1;1;2.1102132
1;1;1.804181989
1;1;2.079441542
1;1;1.871802177
0;0;0
1;1;2.104134154
0;1;1.791759469
1;0;0
1;1;2.238046572
1;1;2.014903021
1;1;1.791759469
0;1;1.945910149
1;1;2.014903021
1;0;0
0;1;2.397895273
0;0;0
0;0;0
1;0;0
1;1;1.658228077
1;1;1.832581464
0;1;3.218875825
0;1;2.20949467
0;0;0
1;1;1.714798428
1;1;2.351375257
1;1;1.832581464
0;1;1.998430741
1;1;1.641641053
1;0;0
1;1;1.939975414
1;1;1.763588592
0;1;1.658228077
1;0;0
0;1;1.791759469
1;1;2.251291799
1;1;1.832581464
1;1;2.240709689
1;1;1.791759469
1;1;1.945910149
0;0;0
1;1;2.327277706
1;1;2.079441542
1;0;0
1;1;1.832581464
1;0;0
1;0;0
1;1;1.871802177
1;1;2.1102132
1;1;1.945910149
1;1;2.192770227
0;1;2.140066163
0;1;1.945910149
0;1;1.871802177
0;1;0.446287103
1;1;2.1102132
0;0;0
1;1;2.104134154
0;1;2.1690537
0;1;1.981001469
0;1;2.48490665
1;1;1.791759469
1;0;0
0;1;1.808288771
1;0;0
0;1;1.945910149
0;1;2.079441542
0;0;0
1;1;1.820346926
1;1;2.197224577
1;0;0
1;0;0
0;1;1.148659177
1;1;2.014903021
0;0;0
1;1;2.327277706
0;1;1.981001469
0;0;0
0;1;2.375243964
1;0;0
0;0;0
1;1;1.609437912
0;1;2.079441542
0;0;0
1;1;2.140066163
1;0;0
1;1;2.13771045
0;1;1.909542505
0;0;0
1;0;0
0;0;0
1;1;1.791759469
1;1;2.151762203
1;1;1.981001469
0;0;0
0;1;1.791759469
1;1;2.1102132
1;1;2.620039324
1;1;1.791759469
0;0;0
1;0;0
0;1;2.274185618
1;1;2.140066163
0;1;2.021547563
1;1;2.140066163
0;1;2.224623552
0;0;0
0;0;0
0;0;0
0;1;2.302585093
1;0;0
1;1;1.620131687
1;1;2.371177884
1;1;1.945910149
0;0;0
0;1;1.740466175
1;1;1.638996715
1;0;0
0;0;0
1;0;0
0;1;2.163323026
0;1;1.871802177
1;0;0
1;1;1.745570087
1;1;2.564949357
1;1;1.791759469
1;1;0.99633344
1;0;0
0;0;0
0;1;1.638996715
1;0;0
1;1;2.397895273
1;1;2.63905733
0;1;1.871802177
1;1;2.079441542
0;1;3.218875825
0;1;1.740466175
1;1;2.407945609
0;0;0
1;0;0
1;1;2.140066163
1;1;2.1690537
1;1;1.791759469
1;0;0
0;1;1.832581464
1;1;2.205129757
0;1;1.435084525
0;1;1.945910149
1;0;0
0;1;1.039757996
1;1;2.490723035
1;0;0
0;1;2.140066163
0;0;0
1;1;2.365559892
1;1;2.014903021
1;1;1.945910149
0;1;2.708050201
0;1;1.455287233
0;1;1.832581464
0;0;0
1;0;0
1;0;0
1;1;2.358965426
1;1;2.803360381
1;1;1.981001469
0;0;0
1;0;0
0;0;0
0;1;2.079441542
0;0;0
1;0;0
0;0;0
0;1;1.724748759
1;1;1.850028377
0;1;2.251291799
0;1;1.439529171
1;1;2.079441542
1;0;0
1;0;0
1;1;2.089391873
1;0;0
0;1;1.835776355
0;1;1.947159368
0;1;2.140066163
1;0;0
1;1;2.944438979
0;1;1.658228077
1;0;0
1;1;2.48490665
0;1;2.224623552
1;1;1.832581464
1;0;0
0;1;1.924248652
1;1;0
1;1;2.302585093
1;1;2.470920408
1;0;0
0;1;1.994700313
1;1;1.638996715
1;1;2.1102132
1;1;2.275667142
0;1;1.986503546
1;1;1.896119485
1;1;1.966112856
0;1;2.63905733
1;1;1.85629799
1;0;0
0;1;2.302585093
0;1;2.1102132
1;1;2.014903021
1;1;2.533696814
0;0;0
0;1;2.079441542
0;1;1.832581464
0;0;0
0;1;2.140066163
1;1;2.079441542
1;1;2.079441542
0;0;0
0;1;2.931193752
0;0;0
0;1;1.658228077
1;0;0
1;0;0
1;0;0
1;0;0
0;1;1.92800749
1;0;0
1;0;0
0;0;0
1;0;0
1;1;2.122261539
1;1;2.054500212
0;1;2.079441542
1;0;0
1;0;0
0;0;0
1;0;0
0;1;1.879717368
1;1;1.704748092
0;0;0
1;0;0
0;0;0
1;1;2.079441542
0;1;1.945910149
0;1;-0.087011377
1;1;1.902107526
1;1;2.48490665
1;1;1.791759469
0;1;3.218875825
1;1;2.140066163
0;1;2.505525937
1;1;1.791759469
0;0;0
1;1;2.327277706
1;1;2.014903021
1;0;0
1;0;0
1;1;0.405465108
0;1;1.994700313
1;0;0
1;0;0
0;1;1.791759469
1;0;0
0;0;0
1;1;1.818076778
1;1;1.638996715
0;0;0
1;0;0
1;1;2.079441542
0;0;0
0;1;2.079441542
1;0;0
1;1;2.079441542
0;0;0
0;1;2.365559892
1;1;1.981001469
1;1;1.638996715
1;1;2.140066163
0;1;1.945910149
1;0;0
1;0;0
0;1;1.658228077
1;0;0
1;1;1.832581464
0;0;0
1;1;1.871802177
1;0;0
0;1;2.174521748
1;1;2.277267285
0;1;1.945910149
1;0;0
1;0;0
1;1;1.981001469
1;1;2.014903021
1;0;0
1;0;0
1;1;3.218875825
0;0;0
1;0;0
0;0;0
1;1;3.624340933
1;1;2.259808064
1;0;0
0;0;0
0;1;1.945910149
0;1;2.708050201
1;0;0
0;0;0
1;1;2.014903021
1;1;2.098017927
1;0;0
1;1;2.079441542
1;1;2.197224577
1;0;0
1;1;2.014903021
1;1;2.079441542
0;0;0
1;1;2.047692843
1;1;2.47693848
1;1;2.116255515
0;1;1.708318462
0;0;0
1;1;2.140066163
0;1;2.131627295
0;1;2.128975477
1;1;2.38929705
1;1;2.1102132
1;1;1.818406157
0;1;1.763588592
1;1;2.235376343
1;1;2.310323289
1;0;0
1;1;1.945910149
1;1;2.137120653
1;0;0
1;0;0
0;1;1.648658626
1;0;0
0;0;0
1;1;2.079441542
0;0;0
1;0;0
1;1;1.845300236
1;1;2.468099531
0;1;2.420368129
1;0;0
0;0;0
1;1;2.327277706
1;1;1.909542505
1;0;0
1;0;0
1;1;2.48490665
1;1;1.909542505
0;1;1.900141731
1;1;1.638996715
1;0;0
0;0;0
1;1;1.731655545
1;1;3.021819608
0;0;0
1;0;0
1;1;2.251291799
0;0;0
1;0;0
0;1;2.525728644
0;0;0
1;1;1.730835427
1;0;0
0;0;0
1;0;0
1;0;0
1;0;0
1;0;0
1;0;0
1;0;0
1;0;0
0;0;0
1;1;1.749199855
0;0;0
0;1;1.638996715
1;1;3.80666249
1;1;2.059238834
1;0;0
0;1;1.731655545
1;1;2.76000994
1;1;2.251291799
1;1;2.034705648
1;1;1.791759469
0;1;1.904237453
0;1;2.197224577
1;1;2.014903021
1;1;2.266382044
0;1;1.791759469
1;1;2.813410717
1;0;0
1;1;1.609437912
1;1;1.638996715
0;1;1.761300262
1;1;2.381147415
0;1;1.514127733
0;1;1.085352822
1;1;2.079441542
0;1;1.704748092
1;1;1.686398954
1;1;1.981001469
1;0;0
1;0;0
1;1;2.140066163
0;0;0
1;1;2.014903021
1;1;2.142025028
0;1;1.800058272
1;0;0
0;1;1.731655545
0;1;2.48490665
0;0;0
1;0;0
0;0;0
1;1;2.014903021
1;1;1.85629799
0;0;0
1;1;1.93562984
0;1;2.302585093
1;1;1.871802177
0;1;2.224623552
1;0;0
0;1;1.945910149
0;1;1.731655545
0;1;3.113515309
0;1;2.1690537
1;0;0
1;1;2.079441542
1;0;0
0;0;0
0;0;0
0;0;0
0;0;0
1;0;0
0;1;0.405465108
1;1;2.140066163
1;1;2.219203484
1;1;3.218875825
1;1;1.909542505
1;0;0
1;1;1.749199855
0;1;2.047692843
1;0;0
1;0;0
1;1;1.981001469
1;1;2.364620484
0;1;1.945910149
1;1;1.658228077
0;0;0
1;1;2.1102132
0;0;0
1;1;0.628608659
0;1;2.044206842
1;1;2.253394849
0;1;1.890390073
1;1;1.978050556
0;0;0
0;1;1.85629799
1;1;1.791759469
1;1;2.019480382
0;1;2.302585093
1;0;0
1;1;2.659260037
0;1;2.277267285
0;1;2.302585093
0;1;2.197224577
1;1;2.251291799
1;0;0
0;1;2.302585093
0;1;1.945910149
0;0;0
1;1;1.658228077
0;1;1.791759469
1;1;2.532902848
1;0;0
0;1;1.609437912
0;1;1.749199855
0;1;1.967112357
1;1;2.002830439
0;1;1.638996715
1;0;0
0;1;2.014903021
1;1;2.179286877
0;0;0
1;0;0
1;0;0
0;0;0
1;1;2.669599015
1;0;0
1;1;1.909542505
0;0;0
1;0;0
0;1;2.224623552
1;1;1.91658967
0;0;0
0;1;1.945910149
1;1;1.945910149
0;1;1.749199855
0;1;2.48490665
1;0;0
0;1;1.609437912
1;0;0
0;0;0
1;1;1.650259907
0;1;2.140066163
0;1;2.434490164
0;0;0
1;0;0
0;1;2.708050201
1;1;1.741228661
0;0;0
1;0;0
1;0;0
1;0;0
0;1;2.251291799
1;1;2.1102132
1;1;1.791759469
1;1;2.57261223
0;0;0
1;1;2.251291799
0;0;0
1;0;0
1;1;1.887310145
1;1;1.6939953
1;0;0
1;1;1.704748092
0;1;2.302585093
0;1;1.586254577
1;1;2.014903021
1;0;0
1;0;0
1;0;0
1;0;0
0;0;0
1;1;1.945910149
1;1;1.727220948
0;0;0
0;1;2.343407088
0;1;1.864080131
0;1;2.1690537
1;1;2.235376343
0;1;2.397895273
1;1;1.945910149
0;0;0
0;1;2.014903021
1;1;2.251291799
1;1;2.098879494
1;0;0
1;0;0
0;0;0
1;1;2.32532458
0;0;0
1;1;2.014903021
0;1;2.476058093
0;0;0
1;1;2.014903021
1;1;2.123491577
1;1;1.021651248
0;0;0
1;1;1.32175584
0;1;1.945910149
0;1;1.871802177
1;1;2.442347035
1;1;2.602689685
1;1;1.903350535
0;1;1.850599969
0;1;1.714798428
1;1;1.427116356
1;1;0
1;1;1.981001469
1;0;0
0;0;0
1;0;0
0;0;0
1;1;1.945910149
1;1;1.686398954
1;0;0
1;1;2.397895273
0;1;1.731983253
0;1;2.564949357
1;1;2.070653036
0;1;2.48490665
0;0;0
0;1;2.014903021
0;0;0
1;1;2.079441542
0;0;0
1;1;2.252343877
1;0;0
1;0;0
0;0;0
0;1;1.87946505
1;0;0
1;0;0
1;1;2.302585093
1;1;0
1;1;2.079441542
1;0;0
1;1;0
0;1;2.644755351
1;1;2.197224577
0;0;0
0;1;1.638996715
0;0;0
1;1;2.047692843
0;1;1.791759469
1;0;0
1;1;1.609437912
0;1;1.832581464
1;1;2.084609775
1;1;1.981001469
1;1;2.020752545
0;0;0
0;0;0
0;1;2.708050201
1;1;2.014903021
0;1;2.467074751
1;1;2.302585093
1;0;0
1;1;1.658228077
0;1;1.945910149
1;0;0
1;0;0
1;1;2.140066163
1;1;1.638996715
1;1;1.791759469
1;1;2.079441542
1;0;0
1;1;2.1690537
1;1;2.143589362
1;1;1.832581464
1;1;1.871802177
0;1;1.981001469
0;1;2.302585093
0;0;0
1;1;1.658228077
0;0;0
0;1;1.945910149
1;1;1.871802177
1;1;2.420368129
0;1;1.832581464
1;1;2.564949357
0;0;0
1;0;0
0;1;2.047692843
0;1;1.658228077
0;0;0
1;1;1.945910149
0;1;1.871802177
0;0;0
0;1;1.749199855
1;1;2.079441542
1;1;2.197224577
0;1;2.388762789
0;1;2.532108251
1;0;0
0;1;2.302585093
1;1;2.564949357
1;1;1.909542505
1;0;0
0;0;0
0;0;0
1;1;1.791759469
0;0;0
0;0;0
1;1;2.669599015
1;1;1.704748092
1;1;2.48490665
0;1;1.871802177
1;1;2.202764758
0;1;2.333114298
0;1;2.302585093
1;1;1.496109227
1;1;2.316487998
1;1;2.562638998
1;1;1.871802177
1;1;1.734601055
0;1;1.704748092
0;1;2.397895273
1;1;2.428078364
0;1;1.909542505
0;1;1.5456264
0;1;2.014903021
1;1;1.945910149
1;0;0
1;0;0
0;1;1.791759469
0;1;2.079441542
1;0;0
1;1;2.302585093
1;0;0
0;1;2.302585093
0;1;1.609437912
0;1;1.816452082
1;1;2.48490665
1;1;2.014903021
0;0;0
1;1;2.00148
0;0;0
1;0;0
1;0;0
0;0;0
1;0;0
0;1;1.15113288
1;0;0
1;1;2.079441542
0;1;2.33698652
0;0;0
1;1;2.341805806
1;1;2.354228326
0;1;2.079441542
0;0;0
1;1;2.32611559
1;0;0
1;1;2.4176979
0;0;0
1;1;1.801809805
0;1;2.066862759
1;1;2.079441542
0;1;1.864080131
1;1;2.157559321
0;0;0
1;1;1.704748092
1;1;1.832581464
1;1;1.871802177
1;0;0
0;1;2.30058309
0;1;2.302585093
1;1;3.01123646
1;0;0
1;0;0
1;0;0
0;0;0
1;0;0
0;1;2.014903021
1;1;2.079441542
1;1;2.197224577
0;1;2.302585093
1;1;2.563409711
0;1;2.525728644
0;1;1.830980182
0;1;2.140066163
0;0;0
1;0;0
1;1;1.766441661
0;1;2.446685437
1;0;0
0;0;0
1;0;0
1;1;2.277267285
1;1;1.832581464
1;1;2.56796198
1;1;2.06934711
1;1;1.909542505
1;0;0
1;0;0
1;1;2.140066163
1;1;0.107144637
1;1;2.089391873
0;1;2.000168361
0;1;1.617406082
1;1;1.902107526
0;1;1.749199855
1;1;1.832581464
0;1;2.060583982
1;1;2.197224577
0;1;2.302585093
1;1;2.079441542
1;0;0
0;0;0
1;1;2.233235015
1;1;2.1102132
1;1;2.351375257
0;0;0
0;1;1.791759469
0;1;2.118662255
1;0;0
1;1;1.871802177
1;0;0
0;0;0
0;1;2.079441542
1;0;0
0;1;1.871802177
0;0;0
1;1;1.87946505
1;1;2.146350871
0;0;0
0;1;1.693779061
1;1;1.560647748
1;1;2.525728644
1;0;0
1;0;0
0;1;1.753308283
1;1;1.791759469
1;1;2.028148247
0;1;1.832581464
1;0;0
1;1;1.463255402
0;1;2.22678338
0;0;0
1;1;1.916922612
1;1;1.871802177
0;0;0
0;1;2.362739016
0;1;2.014903021
0;0;0
1;0;0
0;1;1.945910149
1;0;0
1;1;1.791759469
1;0;0
1;1;2.480731278
0;1;2.549445171
0;0;0
0;1;1.791759469
1;1;1.93441577
0;1;2.302585093
1;1;2.238046572
1;1;1.832581464
0;0;0
1;0;0
1;1;1.609437912
1;0;0
0;0;0
1;0;0
1;0;0
1;1;2.273156282
1;1;1.609437912
0;1;2.014903021
1;0;0
1;1;1.704748092
1;1;2.277267285
1;0;0
0;0;0
1;1;1.32175584
0;1;1.871802177
0;1;1.972691172
1;1;1.638996715
1;0;0
1;1;1.791759469
0;0;0
1;1;1.695615609
1;1;1.638996715
1;1;2.079441542
1;1;2.302585093
0;1;1.87946505
1;1;2.109983227
0;1;2.833213344
0;0;0
1;1;2.000070105
1;1;2.159868791
1;0;0
1;0;0
1;0;0
0;1;1.945910149
0;1;2.569554124
1;1;1.78339122
0;1;1.638996715
1;0;0
1;0;0
0;0;0
1;0;0
0;0;0
1;0;0
1;1;2.397895273
0;1;1.808288771
0;1;1.816452082
1;1;2.014903021
1;0;0
1;0;0
0;1;2.302585093
1;0;0
0;1;1.753308283
1;1;2.197224577
1;1;1.757857918
1;0;0
1;0;0
1;1;1.791759469
0;0;0
1;1;2.668829488
0;1;1.791759469
1;0;0
0;1;1.609437912
0;0;0
1;1;1.871802177
1;0;0
0;1;1.763588592
1;1;2.140066163
1;1;1.945910149
0;0;0
0;1;1.791759469
0;0;0
0;0;0
1;1;1.749199855
0;0;0
0;1;1.832581464
0;1;2.079441542
1;1;1.932969638
0;1;2.079441542
1;1;1.677096561
1;1;2.251291799
1;1;2.098017927
0;0;0
1;0;0
1;1;1.871802177
0;1;1.832581464
0;1;1.677096561
1;1;1.953209452
1;1;2.102732996
0;0;0
0;0;0
1;1;1.638996715
1;0;0
0;1;2.00148
1;0;0
0;1;1.937941979
1;1;2.708050201
0;1;2.48490665
1;1;2.343407088
1;1;1.791759469
1;0;0
0;1;1.945910149
1;0;0
1;0;0
0;1;2.079441542
1;0;0
0;0;0
0;1;1.945910149
1;1;1.871802177
0;1;2.397895273
1;1;1.599521173
1;0;0
0;1;1.945910149
1;0;0
1;0;0
1;1;1.791759469
1;1;1.871802177
0;0;0
1;1;1.812378756
1;1;1.740466175
1;1;1.945910149
1;0;0
1;1;0
1;1;1.648658626
0;1;1.832581464
0;0;0
0;1;2.251291799
0;1;1.945910149
1;0;0
1;0;0
1;0;0
1;1;1.945910149
1;0;0
1;1;1.638996715
1;1;2.302585093
1;1;2.397895273
0;1;2.327277706
1;0;0
0;1;2.1690537
0;0;0
1;0;0
1;1;1.945910149
1;1;2.564949357
0;1;1.824549292
1;1;2.13771045
1;0;0
0;1;0.916290732
1;1;2.251291799
1;1;1.803358605
0;1;1.638996715
1;0;0
0;1;0.788188362
1;0;0
1;1;2.799617395
1;1;2.346601978
1;1;2.287471455
1;1;1.637608789
1;1;2.302585093
1;0;0
0;1;1.945910149
0;1;2.014903021
1;1;1.749199855
1;0;0
0;1;2.033397603
1;1;2.740840024
1;1;1.800058272
0;1;1.791759469
0;1;2.079441542
0;1;1.658228077
0;1;2.995732274
0;1;1.474865395
1;0;0
1;0;0
0;0;0
1;1;2.365559892
0;1;1.832581464
1;1;1.791759469
0;1;1.704748092
0;0;0
0;1;1.945910149
1;1;2.380366435
0;1;1.909542505
0;1;1.978239036
1;0;0
1;0;0
0;1;0.957112726
1;0;0
0;0;0
1;0;0
1;0;0
1;0;0
0;1;1.740466175
1;0;0
0;0;0
1;0;0
1;1;1.573839795
0;1;2.282382386
1;1;2.085672091
1;1;2.63905733
1;1;1.638996715
1;1;2.525728644
1;1;1.791759469
1;0;0
0;0;0
1;1;1.909542505
0;0;0
0;0;0
0;0;0
1;0;0
0;1;1.749199855
0;0;0
0;0;0
1;1;1.945910149
1;1;2.079441542
1;0;0
0;1;1.981001469
1;1;1.648658626
0;0;0
1;0;0
1;1;1.945910149
1;1;2.23644529
0;1;2.11542426
1;1;1.871802177
0;0;0
0;1;0.867500568
0;1;1.791759469
1;0;0
1;1;2.277267285
0;0;0
1;1;2.30335462
1;1;2.282382386
1;1;1.91102289
0;1;-0.405465108
0;1;2.316487998
0;1;1.945910149
1;1;2.079441542
1;1;2.937838295
1;1;1.945910149
1;1;1.848454813
1;1;2.525728644
0;1;2.140066163
0;1;2.068970242
1;1;1.871802177
1;0;0
0;1;1.945910149
0;0;0
0;1;2.327277706
1;0;0
1;1;2.397895273
1;0;0
1;1;2.251291799
1;1;2.004179057
1;1;2.374905755
0;0;0
1;1;1.695615609
0;1;1.909542505
1;1;2.014903021
1;1;1.871802177
1;0;0
0;1;2.63905733
1;1;1.793498318
1;1;1.704748092
0;1;2.140066163
1;0;0
0;0;0
1;1;1.17557333
0;1;1.704748092
1;1;1.731655545
0;0;0
0;0;0
0;0;0
1;0;0
0;0;0
0;0;0
1;0;0
0;1;1.871802177
1;1;1.950186706
1;0;0
1;0;0
1;1;2.1690537
1;1;2.302585093
1;0;0
0;0;0
0;1;2.079441542
0;0;0
1;1;1.272965676
1;1;1.791759469
1;1;2.824943953
0;0;0
1;0;0
0;1;2.863343086
0;1;2.769906557
0;0;0
1;1;2.202764758
1;1;1.832581464
1;1;1.945910149
0;0;0
0;1;2.48490665
1;0;0
0;1;1.959977406
1;1;2.251291799
0;0;0
0;1;3.101092789
1;1;2.60194867
1;1;1.945910149
1;1;2.014903021
1;1;2.7631695
0;0;0
1;1;1.945910149
0;1;1.832581464
1;1;2.079441542
1;0;0
1;1;1.945910149
0;1;2.014903021
0;1;2.079441542
1;0;0
1;1;2.014903021
1;1;1.704748092
1;1;1.7837913
0;1;2.1690537
1;1;2.140066163
0;1;1.32175584
0;1;2.282382386
0;0;0
1;1;1.832581464
1;0;0
1;0;0
0;1;2.086913557
1;1;2.054123734
1;0;0
1;1;2.014903021
0;0;0
0;0;0
1;0;0
1;0;0
1;1;1.667706821
0;0;0
0;1;1.638996715
